id_texto;texto;score_ansiedade;score_depressao;score_burnout
1939;Consegui me organizar bem para a prova. o trânsito estava horrível, cheguei atrasado na primeira aula. organizei minha rotina e a exaustão diminuiu. tirei uma nota alta na prova difícil, estou aliviado.;0,233;0,144;0,125
1940;Consegui me organizar bem para a prova. consegui ter um bom tempo de descanso hoje. choveu o dia todo, não consegui sair para a rua. estou sempre preocupado com o que pode dar errado. sinto que o tempo está correndo e eu estou ficando para trás. consegui avançar muito no projeto de pesquisa.;0,519;0,225;0,138
1941;Estou animado com o novo tópico da matéria. consegui ter um bom tempo de descanso hoje. consegui me organizar bem para a prova. choveu o dia todo, não consegui sair para a rua.;0,246;0,133;0,104
1942;Tenho acumulado muitas faltas, a recuperação será difícil. o trânsito estava horrível, cheguei atrasado na primeira aula. estou sempre preocupado com o que pode dar errado.;0,766;0,367;0,151
1943;Sinto que sou um fardo para minha família e amigos. meu estômago está revirado só de pensar na próxima apresentação. estou com medo de ser reprovado em duas matérias. sinto que o tempo está correndo e eu estou ficando para trás. o trânsito estava horrível, cheguei atrasado na primeira aula. não consigo parar de pensar no prazo final.;0,777;0,256;0,26
1944;Não vejo sentido em continuar tentando. não sinto mais prazer nas coisas que gostava. minhas notas vieram boas, o esforço valeu a pena!. o trânsito estava horrível, cheguei atrasado na primeira aula.;0,243;0,405;0,593
1945;Tirei uma nota alta na prova difícil, estou aliviado. choveu o dia todo, não consegui sair para a rua. é um esforço enorme levantar da cama.;0,41;0,315;0,155
1946;Choveu o dia todo, não consegui sair para a rua. me senti produtivo e o trabalho fluiu bem. minhas notas vieram boas, o esforço valeu a pena!. as preocupações de ontem diminuíram hoje.;0,235;0,216;0,157
1947;Tenho acumulado muitas faltas, a recuperação será difícil. não vejo sentido em continuar tentando. o trânsito estava horrível, cheguei atrasado na primeira aula. tudo parece cinzento e sem cor. não consigo parar de pensar no prazo final.;0,665;0,333;0,278
1948;Tenho acumulado muitas faltas, a recuperação será difícil. tudo parece cinzento e sem cor. estou exausto. o corpo dói e a mente está lenta. durmo mal e acordo com a sensação de não ter descansado. lavei as roupas hoje, a pilha estava gigante.;0,473;0,46;0,345
1949;O trânsito estava horrível, cheguei atrasado na primeira aula. o esforço valeu a pena, senti-me competente. consegui me organizar bem para a prova. estou desorientado e não consigo manter o foco em nada. estou exausto. o corpo dói e a mente está lenta. consegui avançar muito no projeto de pesquisa.;0,544;0,202;0,285
1950;Fui mal na prova e isso só piora meu humor. choveu o dia todo, não consegui sair para a rua. estou sempre preocupado com o que pode dar errado.;0,705;0,522;0,124
1951;Tirei uma nota alta na prova difícil, estou aliviado. consegui me organizar bem para a prova. consegui ter um bom tempo de descanso hoje. lavei as roupas hoje, a pilha estava gigante.;0,158;0,153;0,123
1952;O trânsito estava horrível, cheguei atrasado na primeira aula. sinto que sou um fardo para minha família e amigos. tudo parece cinzento e sem cor. o tcc está travado, não consigo escrever uma linha coerente.;0,566;0,303;0,279
1953;O trânsito estava horrível, cheguei atrasado na primeira aula. estou sempre preocupado com o que pode dar errado. tenho tido ataques de pânico leves no meio da noite. tirei uma nota alta na prova difícil, estou aliviado. meu estômago está revirado só de pensar na próxima apresentação.;0,826;0,214;0,101
1954;O tcc está travado, não consigo escrever uma linha coerente. choveu o dia todo, não consegui sair para a rua. não estou sentindo aquela pressão de antes. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. me senti produtivo e o trabalho fluiu bem.;0,486;0,292;0,288
1955;Organizei minha rotina e a exaustão diminuiu. minhas notas vieram boas, o esforço valeu a pena!. as preocupações de ontem diminuíram hoje. lavei as roupas hoje, a pilha estava gigante.;0,152;0,152;0,245
1956;O trânsito estava horrível, cheguei atrasado na primeira aula. não sinto mais prazer nas coisas que gostava. a faculdade virou uma tortura, o trabalho nunca acaba. estou desorientado e não consigo manter o foco em nada. fui mal na prova e isso só piora meu humor.;0,597;0,455;0,393
1957;Fui mal na prova e isso só piora meu humor. não vejo sentido em continuar tentando. lavei as roupas hoje, a pilha estava gigante. tenho tido ataques de pânico leves no meio da noite. a solidão bateu forte hoje, mesmo estando rodeado de gente.;0,517;0,649;0,228
1958;Tudo parece cinzento e sem cor. sinto um cinismo e irritação com todo mundo da faculdade. a faculdade virou uma tortura, o trabalho nunca acaba. fui mal na prova e isso só piora meu humor. não sinto mais prazer nas coisas que gostava. comi uma coisa nova no ru, estava razoável.;0,241;0,399;0,466
1959;Minhas notas vieram boas, o esforço valeu a pena!. estou sempre preocupado com o que pode dar errado. não estou sentindo aquela pressão de antes. comi uma coisa nova no ru, estava razoável. consegui ter um bom tempo de descanso hoje. sinto que o tempo está correndo e eu estou ficando para trás. meu estômago está revirado só de pensar na próxima apresentação.;0,385;0,141;0,23
1960;Sinto que sou um fardo para minha família e amigos. sinto um cinismo e irritação com todo mundo da faculdade. o tcc está travado, não consigo escrever uma linha coerente. comi uma coisa nova no ru, estava razoável.;0,38;0,432;0,517
1961;Quero largar tudo e sumir para ter paz mental. sinto um cinismo e irritação com todo mundo da faculdade. as preocupações de ontem diminuíram hoje. choveu o dia todo, não consegui sair para a rua. me senti produtivo e o trabalho fluiu bem. consegui avançar muito no projeto de pesquisa.;0,305;0,279;0,376
1962;Consegui me organizar bem para a prova. tirei uma nota alta na prova difícil, estou aliviado. choveu o dia todo, não consegui sair para a rua. o esforço valeu a pena, senti-me competente.;0,233;0,211;0,109
1963;O tcc está travado, não consigo escrever uma linha coerente. é um esforço enorme levantar da cama. choveu o dia todo, não consegui sair para a rua. não vejo sentido em continuar tentando.;0,486;0,462;0,299
1964;O esforço valeu a pena, senti-me competente. estou animado com o novo tópico da matéria. consegui me organizar bem para a prova. choveu o dia todo, não consegui sair para a rua.;0,262;0,093;0,113
1965;Tenho acumulado muitas faltas, a recuperação será difícil. choveu o dia todo, não consegui sair para a rua.;0,567;0,496;0,156
1966;As coisas parecem sob controle. choveu o dia todo, não consegui sair para a rua. tirei uma nota alta na prova difícil, estou aliviado. organizei minha rotina e a exaustão diminuiu.;0,342;0,266;0,168
1967;Estou com medo de ser reprovado em duas matérias. o trânsito estava horrível, cheguei atrasado na primeira aula. não vejo sentido em continuar tentando.;0,684;0,268;0,299
1968;Tudo parece cinzento e sem cor. lavei as roupas hoje, a pilha estava gigante. o tcc está travado, não consigo escrever uma linha coerente.;0,358;0,411;0,218
1969;As coisas parecem sob controle. estou animado com o novo tópico da matéria. choveu o dia todo, não consegui sair para a rua. organizei minha rotina e a exaustão diminuiu.;0,407;0,234;0,126
1970;Estou exausto. o corpo dói e a mente está lenta. quero largar tudo e sumir para ter paz mental. as preocupações de ontem diminuíram hoje. o trânsito estava horrível, cheguei atrasado na primeira aula. organizei minha rotina e a exaustão diminuiu. estou animado com o novo tópico da matéria.;0,458;0,207;0,34
1971;O trânsito estava horrível, cheguei atrasado na primeira aula. não estou sentindo aquela pressão de antes. consegui avançar muito no projeto de pesquisa. estou sempre preocupado com o que pode dar errado. não consigo parar de pensar no prazo final. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. consegui ter um bom tempo de descanso hoje.;0,722;0,156;0,216
1972;Sinto que o tempo está correndo e eu estou ficando para trás. meu estômago está revirado só de pensar na próxima apresentação. tenho tido ataques de pânico leves no meio da noite. comi uma coisa nova no ru, estava razoável. consegui avançar muito no projeto de pesquisa. consegui ter um bom tempo de descanso hoje. consegui me organizar bem para a prova.;0,528;0,126;0,2
1973;As coisas parecem sob controle. estou sempre preocupado com o que pode dar errado. organizei minha rotina e a exaustão diminuiu. meu estômago está revirado só de pensar na próxima apresentação. estou animado com o novo tópico da matéria. tenho tido ataques de pânico leves no meio da noite. lavei as roupas hoje, a pilha estava gigante.;0,772;0,193;0,083
1974;Estou com medo de ser reprovado em duas matérias. quero largar tudo e sumir para ter paz mental. lavei as roupas hoje, a pilha estava gigante. a solidão bateu forte hoje, mesmo estando rodeado de gente.;0,58;0,585;0,115
1975;Não consigo parar de pensar no prazo final. não vejo sentido em continuar tentando. choveu o dia todo, não consegui sair para a rua. estou com medo de ser reprovado em duas matérias.;0,703;0,338;0,156
1976;Não vejo sentido em continuar tentando. fui mal na prova e isso só piora meu humor. choveu o dia todo, não consegui sair para a rua. meu estômago está revirado só de pensar na próxima apresentação. não sinto mais prazer nas coisas que gostava.;0,392;0,472;0,433
1977;Meu estômago está revirado só de pensar na próxima apresentação. o trânsito estava horrível, cheguei atrasado na primeira aula. não vejo sentido em continuar tentando. consegui avançar muito no projeto de pesquisa.;0,586;0,17;0,309
1978;Minhas notas refletem meu desinteresse. a solidão bateu forte hoje, mesmo estando rodeado de gente. não consigo parar de pensar no prazo final. choveu o dia todo, não consegui sair para a rua. meu estômago está revirado só de pensar na próxima apresentação. minha cabeça não desliga, repasso tudo mil vezes antes de dormir.;0,603;0,372;0,356
1979;Estou animado com o novo tópico da matéria. consegui me organizar bem para a prova. consegui ter um bom tempo de descanso hoje. estou desorientado e não consigo manter o foco em nada. comi uma coisa nova no ru, estava razoável.;0,383;0,105;0,172
1980;Meu estômago está revirado só de pensar na próxima apresentação. o tcc está travado, não consigo escrever uma linha coerente. é um esforço enorme levantar da cama. lavei as roupas hoje, a pilha estava gigante.;0,584;0,228;0,205
1981;Quero largar tudo e sumir para ter paz mental. a faculdade virou uma tortura, o trabalho nunca acaba. tirei uma nota alta na prova difícil, estou aliviado. as preocupações de ontem diminuíram hoje. lavei as roupas hoje, a pilha estava gigante. o esforço valeu a pena, senti-me competente.;0,205;0,172;0,318
1982;Tudo parece cinzento e sem cor. a solidão bateu forte hoje, mesmo estando rodeado de gente. minhas notas refletem meu desinteresse. choveu o dia todo, não consegui sair para a rua.;0,385;0,693;0,279
1983;Durmo mal e acordo com a sensação de não ter descansado. minhas notas vieram boas, o esforço valeu a pena!. lavei as roupas hoje, a pilha estava gigante. o esforço valeu a pena, senti-me competente. as preocupações de ontem diminuíram hoje.;0,212;0,214;0,295
1984;Consegui ter um bom tempo de descanso hoje. comi uma coisa nova no ru, estava razoável. consegui avançar muito no projeto de pesquisa. as coisas parecem sob controle.;0,15;0,095;0,205
1985;Consegui me organizar bem para a prova. durmo mal e acordo com a sensação de não ter descansado. estou animado com o novo tópico da matéria. sinto um cinismo e irritação com todo mundo da faculdade. o esforço valeu a pena, senti-me competente. choveu o dia todo, não consegui sair para a rua.;0,361;0,148;0,224
1986;Fui mal na prova e isso só piora meu humor. sinto que sou um fardo para minha família e amigos. comi uma coisa nova no ru, estava razoável. não sinto mais prazer nas coisas que gostava.;0,352;0,46;0,441
1987;É um esforço enorme levantar da cama. não sinto mais prazer nas coisas que gostava. tenho tido ataques de pânico leves no meio da noite. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. minhas notas refletem meu desinteresse. choveu o dia todo, não consegui sair para a rua.;0,648;0,546;0,257
